"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.407812848E2,-1.186946405E-1,-1.648477881E0,9.576160491E-2
1.407912108E2,-1.426116894E-1,-1.308920128E0,-9.552251226E-1
1.408011378E2,-1.137557533E-1,-9.701179077E-1,-1.916199812E0
1.408110638E2,-2.912055921E-2,-5.567543693E-1,-2.864596556E0
1.408209908E2,9.261521816E-2,-1.783821225E-1,-3.876929095E0
1.408309168E2,2.408884741E-1,1.679738411E-1,-4.781149541E0
1.408408438E2,3.971330565E-1,4.765706971E-1,-5.416782228E0
1.408507698E2,5.903049253E-1,7.368550068E-1,-5.687290796E0
1.408606968E2,7.440605307E-1,9.684162218E-1,-5.626410756E0
1.408706228E2,8.301055250E-1,1.087710604E0,-5.424266664E0
1.408805498E2,7.515040362E-1,1.187333710E0,-5.184565905E0
1.408904758E2,5.251910627E-1,1.268603137E0,-4.966965868E0
1.409004018E2,2.796481318E-1,1.256344157E0,-4.836097580E0
1.409103288E2,-6.828159168E-3,1.197910154E0,-4.736898397E0
1.409202548E2,-2.583423032E-1,1.158846733E0,-4.541666883E0
1.409301818E2,-3.363174090E-1,1.107826999E0,-4.126612805E0
1.409401078E2,-3.234325942E-1,1.095629488E0,-3.419280390E0
1.409500348E2,-2.740086750E-1,1.113294731E0,-2.464333010E0
1.409599608E2,-2.583426504E-1,1.159088589E0,-1.524431101E0
1.409698878E2,-2.705374755E-1,1.262881344E0,-8.663836974E-1
1.409798138E2,-2.046336906E-1,1.405163835E0,-4.250352752E-1
1.409897408E2,-1.083257182E-1,1.571318023E0,-2.117452204E-2
1.409996668E2,-7.211359187E-2,1.724066446E0,4.366659719E-1
1.410095928E2,-4.448859054E-2,1.764384898E0,1.000105426E0
1.410195198E2,-1.950055328E-2,1.688784492E0,1.666128432E0
1.410294458E2,-9.187121479E-2,1.555902570E0,2.419743313E0
1.410393728E2,-1.950784631E-1,1.396903766E0,3.154498585E0
1.410492988E2,-2.830094403E-1,1.231044863E0,3.793275320E0
1.410592258E2,-3.963157254E-1,1.105919199E0,4.289939572E0
1.410691518E2,-4.977007437E-1,1.057142384E0,4.624525437E0
1.410790788E2,-5.345884153E-1,1.131529638E0,4.666866295E0
1.410890048E2,-3.492612076E-1,1.135667639E0,4.351708973E0
1.410989308E2,-1.739695761E-1,1.001879398E0,4.040177509E0
1.411088578E2,-3.420529794E-1,8.236263715E-1,4.133763365E0
1.411187838E2,-1.098263001E0,8.188728775E-1,4.560987253E0
1.411287108E2,-1.671799500E0,9.649982319E-1,4.710684160E0
1.411386368E2,-1.069286393E0,8.571899740E-1,4.289080616E0
1.411485638E2,3.533398598E-1,3.305624697E-1,3.760902210E0
1.411584898E2,1.993907116E0,-8.237775220E-1,3.811113421E0
1.411684165E2,2.684166392E0,-2.296013891E0,4.755349871E0
1.411783425E2,2.183795005E0,-3.472078993E0,5.917048364E0
1.411882685E2,8.194119908E-1,-4.200518103E0,6.467244460E0
1.411981955E2,-4.484038188E-1,-4.583093529E0,5.575250543E0
1.412081215E2,-9.832864221E-1,-4.236838960E0,3.496401656E0
1.412180485E2,-7.483547258E-1,-3.457137896E0,9.836215407E-1
1.412279745E2,-1.593762414E-1,-2.481658310E0,-1.130102479E0
1.412379015E2,8.483215021E-1,-1.448101548E0,-2.371574535E0
1.412478275E2,2.079230271E0,-5.283216619E-1,-2.766090268E0
1.412577545E2,2.884415986E0,1.972730876E-1,-2.586919886E0
1.412676805E2,3.023806591E0,4.425921249E-1,-2.206569033E0
1.412776075E2,2.515953692E0,8.501226638E-2,-1.812840920E0
1.412875335E2,1.597320006E0,-5.534323834E-1,-1.660190000E0
1.412974595E2,7.868084279E-1,-9.321300825E-1,-1.596621410E0
1.413073865E2,1.307332627E-1,-9.812934718E-1,-1.591552459E0
1.413173125E2,-7.529351788E-2,-8.134010531E-1,-1.691690120E0
1.413272395E2,4.670026332E-2,-3.314588479E-1,-1.892467133E0
1.413371655E2,3.081640158E-1,3.221714229E-1,-2.251482081E0
1.413470925E2,4.187628939E-1,8.427026202E-1,-2.699325006E0
1.413570185E2,4.082031148E-1,1.148708465E0,-3.148468351E0
1.413669455E2,3.702403595E-1,1.411927164E0,-3.422699257E0
1.413768715E2,2.653804140E-1,1.578342868E0,-3.489602514E0
1.413867985E2,9.633587457E-2,1.608369197E0,-3.397500681E0
1.413967245E2,-9.838578047E-2,1.619452156E0,-3.298582749E0
1.414066505E2,-2.363322323E-1,1.545837758E0,-3.346155111E0
1.414165775E2,-3.794511860E-1,1.467273983E0,-3.359670950E0
1.414265035E2,-3.976449071E-1,1.380093606E0,-3.332710024E0
1.414364305E2,-3.101306903E-1,1.233154392E0,-3.202994807E0
1.414463565E2,-2.254220406E-1,1.062483961E0,-2.935661277E0
1.414562835E2,-1.196413595E-1,9.007562622E-1,-2.517131613E0
1.414662095E2,-6.463499391E-2,7.432208705E-1,-1.947438562E0
1.414761365E2,-2.013463128E-2,6.021858828E-1,-1.326540858E0
1.414860625E2,2.457385568E-2,4.857905502E-1,-8.613656169E-1
1.414959885E2,2.874505833E-2,3.908686785E-1,-6.513786542E-1
1.415059155E2,2.509858847E-2,2.823825639E-1,-5.758858377E-1
1.415158415E2,2.454489369E-2,2.601381841E-1,-4.007921344E-1
1.415257685E2,6.953322474E-2,3.215406180E-1,-6.046254873E-2
1.415356945E2,1.955440477E-2,5.356362364E-1,4.279968899E-1
1.415456215E2,6.813102588E-4,8.620319802E-1,9.463712686E-1
1.415555475E2,-3.785743229E-2,1.185382056E0,1.340914484E0
1.415654745E2,-1.525185904E-1,1.529665821E0,1.579797217E0
1.415754005E2,-1.493545889E-1,1.814756614E0,1.769661571E0
1.415853265E2,1.755067360E-2,1.895417346E0,2.028382738E0
1.415952535E2,2.016428398E-1,1.714465610E0,2.452811072E0
1.416051795E2,3.412419706E-1,1.258114840E0,3.002117221E0
1.416151065E2,4.185297727E-1,4.935675297E-1,3.582736965E0
1.416250325E2,2.435895589E-1,-3.367384451E-1,4.246195382E0
1.416349595E2,-3.368154091E-1,-9.257108630E-1,4.931961511E0
1.416448855E2,-1.157395016E0,-1.139763979E0,5.282133130E0
1.416548125E2,-1.756138423E0,-7.483423005E-1,5.066957349E0
1.416647385E2,-1.829804862E0,1.599041719E-1,4.117899284E0
1.416746655E2,-1.307894965E0,6.663132470E-1,2.837172530E0
1.416845915E2,-5.299307426E-1,6.864411905E-1,2.146352068E0
1.416945175E2,-1.580982228E-1,4.565519138E-1,2.388931410E0
1.417044445E2,-5.271150159E-1,-2.150213788E-1,2.932425427E0
1.417143705E2,-1.536003179E0,-9.913448355E-1,3.146091458E0
1.417242975E2,-2.511874967E0,-1.311373473E0,2.695328434E0
1.417342235E2,-3.216234950E0,-1.322420910E0,1.593352817E0
1.417441505E2,-3.615229942E0,-1.276829585E0,2.933916467E-1
1.417540765E2,-3.514861316E0,-1.252401964E0,-5.914750993E-1
1.417640035E2,-2.988032156E0,-1.128037096E0,-8.094522822E-1
1.417739295E2,-2.225853443E0,-9.915188632E-1,-3.749579662E-1
1.417838565E2,-1.474906500E0,-1.110808348E0,4.353287137E-1
1.417937825E2,-9.122937689E-1,-1.482279401E0,1.103076648E0
1.418037085E2,-5.037078077E-1,-1.704919299E0,1.361632338E0
1.418136355E2,-6.892500468E-2,-1.637554551E0,1.209218815E0
1.418235615E2,2.832910202E-1,-1.509561778E0,5.573700446E-1
1.418334885E2,3.937587380E-1,-1.438935014E0,-4.585216945E-1
1.418434145E2,3.836667727E-1,-1.343546900E0,-1.500980843E0
1.418533415E2,4.025591995E-1,-1.168284066E0,-2.392980607E0
1.418632675E2,3.812659059E-1,-9.397445460E-1,-3.031524623E0
1.418731945E2,3.260092429E-1,-6.667482068E-1,-3.504904093E0
1.418831205E2,2.631617611E-1,-3.062614780E-1,-3.974254246E0
1.418930465E2,2.008825190E-1,2.688809227E-2,-4.510663776E0
1.419029735E2,1.298501413E-1,3.097490498E-1,-4.962250088E0
1.419128995E2,7.148762003E-2,5.733862261E-1,-5.223736403E0
1.419228265E2,3.442182764E-3,8.332930615E-1,-5.236561686E0
1.419327525E2,-1.859787337E-2,1.003269135E0,-5.125588549E0
1.419426795E2,4.645174295E-3,1.137253039E0,-4.806139371E0
1.419526055E2,-3.774523884E-3,1.292930770E0,-4.326097584E0
1.419625325E2,-2.992122576E-2,1.321424106E0,-3.835708564E0
1.419724585E2,-1.146441646E-1,1.257124176E0,-3.266265773E0
1.419823855E2,-1.367855237E-1,1.223261196E0,-2.686309104E0
1.419923115E2,-9.817401990E-2,1.182589791E0,-2.251604288E0
1.420022375E2,-9.006075237E-2,1.082286654E0,-1.969991857E0
1.420121645E2,-9.292029664E-2,9.828442995E-1,-1.567936724E0
1.420220905E2,-6.588828977E-2,9.393475932E-1,-8.690313166E-1
1.420320175E2,-1.658069361E-2,9.381657247E-1,-2.782806873E-2
1.420419435E2,-4.357030816E-2,9.360804614E-1,7.474104005E-1
1.420518705E2,-1.071239509E-1,9.961918118E-1,1.265511714E0
1.420617965E2,-2.588984831E-1,1.103779776E0,1.533873770E0
1.420717235E2,-4.359352161E-1,1.283656794E0,1.663886610E0
1.420816495E2,-5.310989797E-1,1.433417581E0,1.807242796E0
1.420915755E2,-6.126648972E-1,1.534582306E0,2.020045778E0
1.421015025E2,-5.331198140E-1,1.553027202E0,2.435101025E0
1.421114285E2,-3.038873988E-1,1.524553162E0,2.997044762E0
1.421213555E2,-1.702996442E-1,1.421737768E0,3.505834385E0
1.421312815E2,-1.840156955E-1,1.178251595E0,3.682522624E0
1.421412085E2,-2.472552697E-1,9.459276842E-1,3.445868849E0
1.421511345E2,-2.851896843E-1,5.193749104E-1,3.060113999E0
1.421610615E2,-1.299070420E-1,-2.571558666E-1,3.025687932E0
1.421709879E2,-4.101181510E-1,-7.341297658E-1,3.850810168E0
1.421809149E2,-1.567067828E0,-1.911139778E-1,4.938211600E0
1.421908409E2,-2.240082642E0,7.700456301E-1,5.083639455E0
1.422007669E2,-1.454095236E0,1.381546639E0,3.999093218E0
1.422106939E2,2.982243339E-1,1.515405485E0,2.624019885E0
1.422206199E2,2.498601787E0,1.040400782E0,1.847907842E0
1.422305469E2,3.718716888E0,-1.468196199E-1,2.262998173E0
1.422404729E2,3.480856541E0,-1.599244325E0,3.560801720E0
1.422503999E2,2.395086043E0,-2.903127661E0,4.790479943E0
1.422603259E2,1.090717681E0,-3.785497646E0,5.097230723E0
1.422702529E2,2.190792551E-1,-4.063102980E0,3.966711922E0
1.422801789E2,-1.666365098E-1,-3.798474956E0,2.021553190E0
1.422901049E2,-3.619941546E-2,-2.929400955E0,-6.793704450E-2
1.423000319E2,7.239072979E-1,-1.752026223E0,-1.757781199E0
1.423099579E2,1.555276041E0,-5.928974711E-1,-2.952028218E0
1.423198849E2,2.243700314E0,1.471126202E-1,-3.687096316E0
1.423298109E2,2.662903869E0,3.196760140E-1,-3.820249695E0
1.423397379E2,2.684273103E0,2.262763553E-1,-3.156641005E0
1.423496639E2,2.312430241E0,-1.886568864E-1,-1.978073879E0
1.423595909E2,1.654308724E0,-7.889601302E-1,-9.276590091E-1
1.423695169E2,7.744487297E-1,-1.193772956E0,-3.203087193E-1
1.423794429E2,-6.176681130E-2,-1.305453460E0,-3.243187398E-1
1.423893699E2,-5.926347849E-1,-1.295608941E0,-8.478953862E-1
1.423992959E2,-8.651112702E-1,-9.987907530E-1,-1.559553571E0
1.424092229E2,-7.865677419E-1,-4.455528991E-1,-2.288608392E0
1.424191489E2,-5.224014657E-1,2.239299408E-1,-2.902513411E0
1.424290759E2,-3.189001250E-1,8.204029477E-1,-3.180516940E0
1.424390019E2,-1.262704210E-1,1.227735047E0,-3.179729905E0
1.424489289E2,3.587708998E-2,1.677568802E0,-3.069019893E0
1.424588549E2,1.007794296E-1,1.928443005E0,-3.066830111E0
1.424687819E2,1.044953717E-1,1.931710575E0,-3.256676340E0
1.424787079E2,1.130460475E-1,1.839814711E0,-3.404447758E0
1.424886339E2,7.611499686E-2,1.700480386E0,-3.356253253E0
1.424985609E2,3.698948622E-3,1.537780294E0,-3.217172551E0
1.425084869E2,-8.440843172E-2,1.316930521E0,-3.013028126E0
1.425184139E2,-1.443167740E-1,1.166571563E0,-2.681712023E0
1.425283399E2,-1.968703423E-1,1.068286738E0,-2.219601308E0
1.425382669E2,-1.665712037E-1,1.002408206E0,-1.617546841E0
1.425481929E2,-4.065704260E-2,9.695417377E-1,-1.070756164E0
1.425581199E2,1.666088452E-1,9.772404011E-1,-6.400660461E-1
1.425680459E2,4.880310205E-1,9.975860804E-1,-2.424103582E-1
1.425779729E2,8.004971983E-1,1.004526360E0,2.880291653E-1
1.425878989E2,1.009502048E0,1.017176153E0,7.902313149E-1
1.425978249E2,9.806431152E-1,9.873062367E-1,1.297682510E0
1.426077519E2,6.730341098E-1,1.035634570E0,1.825550428E0
1.426176779E2,2.757975210E-1,1.082782205E0,2.309268944E0
1.426276049E2,-2.050764710E-3,1.139604497E0,2.620256032E0
1.426375309E2,-1.231981295E-1,1.133129948E0,2.710993710E0
1.426474579E2,-1.095950939E-1,9.517332385E-1,2.614353853E0
1.426573839E2,-1.945719481E-2,6.126077041E-1,2.480891156E0
1.426673109E2,1.546971533E-1,1.381911761E-1,2.484243949E0
1.426772369E2,3.816420646E-1,-4.798527758E-1,2.888867179E0
1.426871629E2,4.481958041E-1,-1.092380556E0,3.687859962E0
1.426970899E2,1.532001199E-1,-1.502970358E0,4.511890522E0
1.427070159E2,-5.874913913E-1,-1.343948604E0,4.875259892E0
1.427169429E2,-1.363271020E0,-4.749041675E-1,4.692574748E0
1.427268689E2,-1.522536018E0,8.199141935E-1,3.882426648E0
1.427367959E2,-1.061492712E0,1.927863838E0,2.256055189E0
1.427467219E2,-5.467661190E-1,2.240040835E0,5.327988750E-1
1.427566489E2,-2.364464175E-1,1.416008228E0,-2.920853788E-1
1.427665749E2,-2.487123410E-1,-1.221189162E-1,2.135619503E-1
1.427765009E2,-9.566695310E-1,-1.406644204E0,1.806511309E0
1.427864279E2,-1.858270277E0,-2.498631023E0,3.367207426E0
1.427963539E2,-2.547964566E0,-3.220314260E0,3.916078543E0
1.428062809E2,-3.062705485E0,-3.242988300E0,3.271615391E0
1.428162069E2,-3.013370773E0,-2.928636432E0,1.890871428E0
1.428261339E2,-2.399773171E0,-2.377343106E0,5.860208166E-1
1.428360599E2,-1.362915510E0,-1.799533973E0,-1.526018035E-1
1.428459869E2,-1.486273780E-1,-1.432687410E0,-1.501448035E-1
1.428559129E2,8.323118256E-1,-1.066357449E0,6.076216006E-1
1.428658399E2,1.358563719E0,-8.758735822E-1,1.402193304E0
1.428757659E2,1.517816731E0,-9.629310219E-1,1.714402460E0
1.428856919E2,1.363505201E0,-9.572584918E-1,1.325428718E0
1.428956189E2,1.135445226E0,-8.594237566E-1,3.097626811E-1
1.429055449E2,8.861085485E-1,-9.034415960E-1,-1.032977888E0
1.429154719E2,7.494711055E-1,-9.454881929E-1,-2.121465733E0
1.429253979E2,6.939192677E-1,-7.403690372E-1,-2.688708801E0
1.429353249E2,7.658187510E-1,-4.064921829E-1,-2.979736419E0
1.429452509E2,8.711472778E-1,-1.023851755E-1,-3.271046457E0
1.429551779E2,8.903800126E-1,1.915194457E-1,-3.717148080E0
1.429651039E2,8.838616828E-1,4.471484216E-1,-4.349581756E0
1.429750299E2,9.203741093E-1,6.528662590E-1,-4.974701734E0
1.429849569E2,9.477090385E-1,8.982144045E-1,-5.499162480E0
1.429948829E2,8.303943774E-1,1.205957604E0,-5.770895455E0
1.430048099E2,7.387386873E-1,1.441463789E0,-5.812289649E0
1.430147359E2,6.502145467E-1,1.575838067E0,-5.727807907E0
1.430246629E2,4.312856564E-1,1.716596189E0,-5.532832502E0
1.430345889E2,2.166462835E-1,1.818082949E0,-5.171351198E0
1.430445159E2,1.162388465E-1,1.839757846E0,-4.669885798E0
1.430544419E2,6.874425262E-2,1.758516632E0,-4.003077511E0
1.430643689E2,1.111986928E-2,1.528311752E0,-3.085203232E0
1.430742949E2,-4.848372348E-2,1.185833899E0,-1.981264704E0
1.430842209E2,-1.052700181E-1,8.932843246E-1,-9.247219527E-1
1.430941479E2,-2.165389505E-1,6.675453284E-1,-5.357335925E-2
1.431040739E2,-3.190877110E-1,5.121170539E-1,7.080106920E-1
1.431140009E2,-5.012337411E-1,4.455292545E-1,1.483940302E0
1.431239269E2,-7.322620189E-1,5.143141818E-1,2.306858722E0
1.431338539E2,-9.286494543E-1,6.377112993E-1,3.043953465E0
1.431437799E2,-1.072183615E0,7.594087408E-1,3.534564679E0
1.431537069E2,-1.133169563E0,9.321136373E-1,3.811856017E0
1.431636329E2,-1.045999710E0,1.080827335E0,4.026428951E0
1.431735583E2,-9.116412927E-1,1.114594420E0,4.229602738E0
1.431834852E2,-9.147620979E-1,1.091824997E0,4.375171511E0
1.431934113E2,-1.035877449E0,1.052528931E0,4.386395826E0
1.432033382E2,-1.213305799E0,9.331249863E-1,4.239330751E0
1.432132642E2,-1.033157324E0,5.620344416E-1,4.149790583E0
1.432231912E2,-8.563996498E-1,2.563636785E-2,4.451535562E0
1.432331172E2,-1.532667051E0,-1.080883395E-2,5.193326204E0
1.432430443E2,-2.024942967E0,5.159734023E-1,5.772415146E0
1.432529702E2,-1.286910916E0,9.635901493E-1,5.500878637E0
1.432628963E2,1.494818846E-1,1.078657214E0,4.540412655E0
1.432728232E2,1.894829701E0,6.412034027E-1,3.731930426E0
1.432827493E2,2.799943601E0,-3.302200422E-1,3.831985057E0
1.432926762E2,2.429234660E0,-1.615748384E0,4.627028046E0
1.433026023E2,1.637089259E0,-2.691314028E0,5.213668667E0
1.433125292E2,7.407602160E-1,-3.417479448E0,5.009172240E0
1.433224553E2,1.349055343E-1,-3.792570146E0,3.926463783E0
1.433323822E2,-3.497929388E-1,-3.656500467E0,2.401837385E0
1.433423082E2,-4.019539762E-1,-3.202422364E0,7.043801558E-1
1.433522353E2,2.045208941E-1,-2.430346216E0,-8.844094938E-1
1.433621612E2,1.092340137E0,-1.526116707E0,-2.132000077E0
1.433720872E2,1.958946029E0,-8.358875442E-1,-2.888789411E0
1.433820142E2,2.560594552E0,-5.968732488E-1,-3.048794959E0
1.433919403E2,2.598512576E0,-8.454141203E-1,-2.565915518E0
1.434018672E2,2.128313846E0,-1.314335234E0,-1.654983639E0
1.434117933E2,1.455983887E0,-1.614395776E0,-9.390593255E-1
1.434217202E2,6.330366696E-1,-1.650692514E0,-8.669263190E-1
1.434316463E2,-2.861472024E-2,-1.462589925E0,-1.411885648E0
1.434415732E2,-4.449222038E-1,-1.126726662E0,-2.428037004E0
1.434514993E2,-5.369013180E-1,-6.277195772E-1,-3.513030553E0
1.434614252E2,-4.041720443E-1,2.643602028E-2,-4.264316488E0
1.434713522E2,-2.973795026E-1,6.084354234E-1,-4.781948270E0
1.434812782E2,-9.801777134E-2,1.018125156E0,-5.001137581E0
1.434912052E2,-2.356500998E-2,1.397202705E0,-5.015502436E0
1.435011312E2,-4.450304870E-2,1.616955541E0,-4.937776567E0
1.435110582E2,-1.388336389E-1,1.702869704E0,-4.750882013E0
1.435209843E2,-2.863814199E-1,1.666774988E0,-4.475392787E0
1.435309112E2,-3.475750533E-1,1.543343335E0,-4.181747956E0
1.435408373E2,-3.940250786E-1,1.355397598E0,-3.818651066E0
1.435507642E2,-4.189849054E-1,1.055647031E0,-3.257501382E0
1.435606903E2,-3.914723670E-1,7.880030872E-1,-2.544717023E0
1.435706162E2,-2.853726290E-1,6.350177063E-1,-1.797986653E0
1.435805433E2,-1.842094759E-1,5.400754059E-1,-1.161578041E0
1.435904692E2,-9.453624777E-2,4.361144698E-1,-7.886250848E-1
1.436003962E2,4.815565813E-2,2.881296095E-1,-5.939537340E-1
1.436103222E2,1.501107069E-1,2.234042943E-1,-3.440443218E-1
1.436202492E2,2.426869680E-1,3.357035245E-1,3.572824180E-2
1.436301753E2,4.501816647E-1,4.639043124E-1,4.853978366E-1
1.436401022E2,7.388964160E-1,6.130852389E-1,9.940868872E-1
1.436500283E2,1.027522801E0,8.169979678E-1,1.529131678E0
1.436599542E2,1.240084366E0,1.063102451E0,2.004938911E0
1.436698813E2,1.243422834E0,1.381625576E0,2.404771518E0
1.436798072E2,1.161095792E0,1.718484109E0,2.705923589E0
1.436897343E2,1.018897208E0,2.030824681E0,2.904937082E0
1.436996602E2,9.072175817E-1,2.279162362E0,2.987355925E0
1.437095872E2,9.236087159E-1,2.272455898E0,3.014215111E0
1.437195132E2,9.845179188E-1,1.970738254E0,3.160609510E0
1.437294402E2,9.933609554E-1,1.393592342E0,3.441687505E0
1.437393662E2,7.100184066E-1,5.738651130E-1,3.875794151E0
1.437492922E2,3.806481110E-1,-2.427304932E-1,4.450426930E0
1.437592193E2,2.286304809E-1,-8.544025332E-1,5.072144998E0
1.437691452E2,-2.531040385E-3,-1.127109289E0,5.399936984E0
1.437790723E2,-6.413196892E-1,-8.475062540E-1,5.070956844E0
1.437889982E2,-1.268270284E0,1.494190544E-1,4.052540862E0
1.437989253E2,-1.175741751E0,1.114835253E0,2.401672493E0
1.438088512E2,-1.067741851E0,1.390607777E0,9.133596432E-1
1.438187783E2,-1.275874442E0,7.963048909E-1,-2.094531119E-2
1.438287042E2,-1.664029574E0,-5.992878931E-1,5.627828121E-2
1.438386303E2,-2.607484836E0,-1.955901529E0,1.123001620E0
1.438485572E2,-3.675300435E0,-2.947237302E0,2.234833304E0
1.438584833E2,-4.554292776E0,-3.509018193E0,2.585163383E0
1.438684102E2,-4.933881737E0,-3.822648223E0,2.004398628E0
1.438783362E2,-4.960649121E0,-3.763842775E0,9.473179328E-1
1.438882633E2,-4.350923400E0,-3.418442777E0,5.191684306E-2
1.438981892E2,-3.455130839E0,-2.698242686E0,-5.604801786E-1
1.439081163E2,-2.165235358E0,-2.138324425E0,-7.687340266E-1
1.439180422E2,-9.926835555E-1,-1.736011869E0,-2.450363427E-1
1.439279693E2,1.011077142E-1,-1.146587972E0,6.131086278E-1
1.439378952E2,1.127793194E0,-4.454463336E-1,1.113254896E0
1.439478213E2,1.789782425E0,7.448475659E-2,7.939478052E-1
1.439577482E2,2.066466823E0,2.519852835E-1,-1.365131897E-1
1.439676743E2,2.006165803E0,2.227905742E-1,-1.254656943E0
1.439776012E2,1.973487031E0,1.444977819E-1,-2.207941375E0
1.439875272E2,2.053280620E0,2.388005613E-1,-2.684549677E0
1.439974542E2,2.290135100E0,6.052486543E-1,-2.866814990E0
1.440073802E2,2.501136555E0,9.122426058E-1,-3.089596830E0
1.440173073E2,2.556020860E0,1.168500340E0,-3.407849084E0
1.440272332E2,2.443647169E0,1.420493188E0,-3.868970450E0
1.440371593E2,2.134540692E0,1.552134916E0,-4.432490011E0
1.440470862E2,1.681366861E0,1.518096374E0,-4.907148852E0
1.440570123E2,1.090439938E0,1.409072114E0,-5.226902086E0
1.440669392E2,5.601215981E-1,1.363370862E0,-5.329431843E0
1.440768653E2,1.539188158E-1,1.333443496E0,-5.230453684E0
1.440867922E2,-8.539456464E-2,1.225630195E0,-4.732689571E0
1.440967183E2,-1.762429370E-1,1.065641604E0,-3.826737181E0
1.441066452E2,-2.240911412E-1,9.409860561E-1,-2.925046826E0
1.441165712E2,-3.883242261E-1,8.606136650E-1,-2.314239078E0
1.441264982E2,-6.184704515E-1,8.355645586E-1,-1.954309040E0
1.441364242E2,-7.529435476E-1,7.926856106E-1,-1.693208057E0
1.441463502E2,-8.366134760E-1,7.185592883E-1,-1.406426688E0
1.441562772E2,-8.780014571E-1,6.944223475E-1,-9.947458684E-1
1.441662030E2,-8.273548485E-1,6.859908088E-1,-4.066194695E-1
1.441761300E2,-7.247017153E-1,7.326466926E-1,3.448869056E-1
1.441860560E2,-6.030824437E-1,8.116707889E-1,1.037733428E0
1.441959830E2,-5.081956553E-1,8.326329108E-1,1.477324178E0
1.442059090E2,-4.602501315E-1,8.787482196E-1,1.683332110E0
1.442158360E2,-4.546477680E-1,8.999896192E-1,1.783164546E0
1.442257620E2,-5.948754014E-1,9.440686351E-1,1.958019683E0
1.442356880E2,-8.072692973E-1,1.023092366E0,2.145879028E0
1.442456150E2,-9.408239421E-1,1.054203354E0,2.320065243E0
1.442555410E2,-9.645632721E-1,1.058353196E0,2.586405331E0
1.442654680E2,-7.982760604E-1,1.099604571E0,2.976375439E0
1.442753940E2,-6.293505849E-1,1.139239046E0,3.341227078E0
1.442853210E2,-4.445556200E-1,1.053591954E0,3.584105798E0
1.442952470E2,-1.848504221E-1,6.784661731E-1,3.814418852E0
1.443051740E2,1.496681458E-1,-9.132528584E-2,4.167836260E0
1.443151000E2,2.347828116E-1,-1.056365874E0,4.819456404E0
1.443250260E2,-7.329516980E-1,-1.485415408E0,5.862516062E0
1.443349530E2,-2.674478725E0,-8.172962489E-1,6.506861100E0
1.443448790E2,-3.177384879E0,5.749892402E-2,5.897632685E0
1.443548060E2,-1.746343606E0,5.589732780E-1,4.248474042E0
1.443647320E2,1.015567803E0,5.542470467E-1,2.545391791E0
1.443746590E2,3.654000198E0,-1.233510341E-1,2.032325515E0
1.443845850E2,4.323082467E0,-1.328585776E0,3.106572466E0
1.443945120E2,3.252743795E0,-2.627249302E0,4.722396718E0
1.444044380E2,1.473932208E0,-3.755932077E0,5.751590288E0
